mun,gender,age,education,random_order,cand_pref_cl_proga,cand_pref_cl_progb,random_list,list_treated,list_response,direct_clientelism,rnd_other,other_cards_A,Primed,Constitution_Reform_Support
292970,male,59,no_educ,0.154653076,dont_know,,0.692777609,1,1,0,3,b,0,0
292970,female,19,incomplete_medio,0.081229269,a,,0.370541269,0,2,0,4,b,1,1
292970,female,36,complete_univ,0.082139148,a,,0.982134864,1,2,0,4,a,1,1
292970,female,64,incomplete_fund,0.037440758,b,,0.041240604,0,2,0,5,a,0,0
292970,female,20,incomplete_fund,0.42423731,b,,0.553394767,1,1,0,6,b,0,0
292970,male,25,incomplete_fund,0.514847413,,b,0.01557698,0,1,0,2,b,0,0
292970,female,30,medio,0.389750879,a,,0.243952224,0,1,0,3,a,0,0
292970,female,32,fund,0.130561363,a,,0.51696242NA5431,1,1,1,1,a,1,1
292970,female,35,medio,0.527418053,,b,0.101957853,0,2,1,4,b,0,0
292970,female,58,incomplete_fund,0.286126802,dont_know,,0.920642665,1,1,1,2,a,1,1
292970,female,43,fund,0.834577329,,b,0.378908311,0,1,1,5,b,1,1
292970,female,44,no_educ,0.75706506,,dont_know,0.136461874,0,1,0,4,dont_know,0,1
292970,female,24,incomplete_fund,0.397508448,a,,0.485745321,0,1,0,1,a,1,0
292970,male,35,fund,0.879922517,,b,0.350194975,0,1,0,18,b,1,1
292970,male,63,incomplete_fund,0.088527351,b,,0.964508821,1,1,0,2,a,0,0
292970,female,25,complete_univ,0.591289034,,b,0.133758595,0,2,0,4,b,1,0
292970,male,18,medio,0.946707392,,b,0.372142687,0,1,0,1,b,0,1
292970,female,43,medio,0.698401925,,b,0.966292253,1,1,0,4,dont_know,1,0
292970,female,24,complete_univ,0.017471869,a,,0.409939834,0,1,0,1,a,1,1
292260,male,67,no_educ,0.874566493,,dont_know,0.159563011,0,1,0,5,dont_know,0,0
292260,male,42,incomplete_fund,0.955785709,,b,0.543013983,1,1,0,4,a,1,0
292260,female,21,incomplete_fund,0.810536336,,b,0.14740451,0,1,0,4,a,0,1
292260,female,42,fund,0.250145699,a,,0.916075334,1,2,0,3,a,0,0
292260,male,36,fund,0.570122835,,dont_know,0.928412209,1,2,0,4,b,0,1
292260,female,44,medio,0.830022682,,b,0.11900551,0,2,1,5,b,1,0
292260,female,53,incomplete_fund,0.037428188,a,,0.421131503,0,2,0,5,b,0,1
292260,female,57,incomplete_medio,0.293295278,b,,0.612619014,1,2,1,3,a,0,1
293330,female,39,medio,0.473193762,a,,0.932094632,1,2,1,23,a,0,0
293330,female,30,complete_univ,0.007590472,a,,0.610104638,1,2,1,2,a,0,0
293330,female,29,medio,0.55341818,,a,0.975565405,1,2,0,3,a,1,0
293330,male,66,incomplete_fund,0.821031126,,dont_know,0.166744179,0,1,1,12,b,0,1
293330,male,34,incomplete_fund,0.456645209,b,,0.216324384,0,1,0,3,b,1,0
293330,male,28,incomplete_fund,0.520569911,,a,0.NA992853835745,1,1,1,4,a,0,1
293330,female,24,incomplete_univ,0.637771111,,b,0.88669398,1,1,1,4,a,0,1
293330,female,72,no_educ,0.09845068,a,,0.00603504,0,1,0,5,b,0,0
293330,male,36,incomplete_fund,0.103201875,a,,0.499198938,0,1,0,4,a,1,1
293330,male,29,medio,0.321079443,b,,0.60758167,1,1,0,5,a,1,1
293330,female,42,fund,0.154747156,a,,0.527734547,1,1,0,2,b,1,1
293330,male,58,fund,0.90633002,,b,0.032458534,0,1,0,5,a,0,0
293330,female,34,fund,0.501417536,,a,0.049364027,0,1,1,1,b,0,0
293330,male,54,medio,0.120027731,a,,0.232543061,0,1,NA,5,b,1,1
293330,female,48,fund,0.056164683,a,,0.374458306,0,1,0,3,a,1,1
293330,female,37,incomplete_fund,0.433180466,b,,0.382248375,0,1,1,6,a,1,1
293330,male,52,medio,0.567557566,,b,0.076413107,0,1,0,3,b,1,0
293330,female,35,medio,0.989129945,,b,0.066052205,0,2,1,1,a,0,1
293330,female,32,medio,0.191921385,b,,0.142551646,0,1,NA,4,dont_know,1,1
293330,male,44,fund,0.647952492,,b,0.589120043,1,1,0,5,b,1,1
293330,female,36,fund,0.790793134,,a,0.278916702,0,1,0,1,b,1,1
293330,female,49,incomplete_fund,0.142307094,a,,0.920961728,1,1,0,5,a,0,0
293330,male,66,no_educ,0.140031587,a,,0.143931599,0,1,0,6,dont_know,1,1
293330,female,20,fund,0.913839692,,a,0.965215043,1,1,0,6,a,0,1
293330,male,78,no_educ,0.833468968,,a,0.710887317,1,1,0,2,a,1,1
293330,female,27,medio,0.948099652,,b,0.654100411,1,2,NA,6,b,1,0
293330,male,31,medio,0.42401001,dont_know,,0.824554574,1,1,1,35,b,1,1
293330,male,57,medio,0.86332122,,b,0.502547626,1,2,0,4,a,0,1
293330,female,30,medio,0.670272033,,b,0.891240443,1,2,0,5,a,1,1
293330,female,47,medio,0.089177611,b,,0.054458029,0,1,0,3,a,1,0
293330,female,30,incomplete_univ,0.391088574,a,,0.405355696,0,2,0,4,a,0,0
293330,male,54,incomplete_medio,0.904773036,,b,0.564091034,1,2,0,5,a,1,0
293330,female,33,medio,0.439918792,a,,0.873552276,1,1,0,69,b,1,1
293330,male,48,fund,0.719985939,,a,0.977829141,1,3,NA,23,b,0,0
293330,male,43,medio,0.372896331,a,,0.837274056,1,2,0,5,a,1,1
293330,female,34,incomplete_univ,0.236148002,a,,0.259313251,0,1,0,6,b,1,1
293330,male,48,medio,0.678492894,,b,0.157858222,0,2,0,5,b,0,0
293330,male,56,fund,0.307147901,a,,0.184371117,0,2,0,2,b,1,1
293330,female,38,no_educ,0.292985338,b,,0.971066397,1,1,1,3,b,0,1
292260,female,66,no_educ,0.491012829,dont_know,,0.630249482,1,1,0,5,dont_know,0,1
292260,female,67,no_educ,0.004114417,a,,0.344101678,0,2,0,2,b,0,0
292970,male,37,incomplete_fund,0.147442309,b,,0.058870931,0,1,0,1,b,0,0
292970,male,19,fund,0.84330833,,a,0.599517993,1,4,0,1,b,0,1
292260,female,49,incomplete_fund,0.811969626,,a,0.102810279,0,1,0,2,b,0,0
292260,male,38,incomplete_fund,0.683991394,,b,0.075066415,0,1,0,3,a,0,1
292260,female,41,no_educ,0.14295053,b,,0.4177NA38814135,1,2,0,1,b,0,0
292260,female,20,incomplete_medio,0.140109841,b,,0.753728813,1,2,0,2,b,0,0
292260,female,34,incomplete_fund,0.793526349,,a,0.23883007,0,2,0,4,b,1,1
292260,female,51,incomplete_fund,0.643618733,,b,0.843612061,1,2,1,1,a,1,1
292260,female,56,medio,0.09230488,a,,0.938396086,1,1,0,2,a,0,0
292260,male,47,incomplete_fund,0.859121413,,b,0.457163511,0,2,0,2,b,0,1
292260,male,62,incomplete_fund,0.897903424,,b,0.264872618,0,2,0,2,a,0,1
292260,female,75,incomplete_fund,0.398790153,a,,0.681249976,1,1,0,2,b,1,1
292260,male,69,incomplete_fund,0.961423459,,dont_know,0.271797867,0,1,0,2,dont_know,1,1
292260,male,49,fund,0.174109242,b,,0.060185607,0,1,0,2,a,1,0
292260,female,47,incomplete_fund,9.81E-05,b,,0.416604822,0,2,0,1,b,1,0
292260,female,55,incomplete_fund,0.829361403,,b,0.045675976,0,1,0,4,b,0,1
292260,female,68,incomplete_fund,0.041598142,dont_know,,0.975579221,1,1,0,6,a,1,1
292260,male,37,no_educ,0.503458734,,a,0.933943303,1,2,0,3,b,0,0
292260,female,53,incomplete_fund,0.974339768,,b,0.723018135,1,2,0,4,b,0,1
292260,male,68,incomplete_fund,0.514492912,,b,0.81093338,1,2,0,4,b,1,0
292260,male,59,medio,0.288448421,a,,0.719307864,1,1,1,2,a,0,0
292260,female,42,medio,0.74467123,,b,0.600470049,1,2,1,3,a,1,1
293330,female,39,incomplete_fund,0.448181661,a,,0.975357339,1,1,0,3,a,0,0
293330,female,18,incomplete_medio,0.153210591,a,,0.303197664,0,0,1,2,a,0,1
293330,male,37,medio,0.497310017,a,,0.00247144,0,2,0,5,b,0,1
293330,female,33,medio,0.401993543,a,,0.557418697,1,1,0,5,b,1,1
293330,male,21,medio,0.807322996,,dont_know,0.91319886,1,2,0,1,b,1,1
293330,female,77,incomplete_fund,0.506571197,,dont_know,0.047389599,0,0,0,6,dont_know,0,1
293330,male,55,fund,0.019805512,b,,0.28866758,0,1,0,5,a,1,1
293330,male,27,incomplete_medio,0.485075037,a,,0.446770597,0,0,0,1,b,1,1
293330,female,23,incomplete_medio,0.975261052,,a,0.144218385,0,0,1,3,b,0,1
293330,female,69,incomplete_medio,0.104860021,b,,0.134327853,0,1,NA,5,b,0,1
