UID,Round,Choice,Profile_Gender,Profile_Caste,Profile_Party,Profile_PG,Profile_Promise,conjoint_choice,respondent_state,respondent_gender,respondent_age,respondent_co_ethnic
DVCH,2,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,39,0
DVCH,1,B,Female,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,39,1
DVCL,1,A,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,41,0
DVCL,2,B,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,41,0
DVCL,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,41,0
DVCL,2,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,41,0
DVFC,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,23,0
DVFC,2,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,23,0
DVFC,2,B,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,male,23,0
DVFC,1,A,Male,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,male,23,0
DVMK,1,A,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,70,0
DVMK,1,A,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,female,35,1
DVMK,1,A,Male,SC,INC,Bad Roads,Patronage,0,Jharkhand,female,45,1
DVMK,1,B,Male,SC,JMM,Bad Roads,Economy,1,Jharkhand,male,70,0
DVMK,1,B,Male,SC,JMM,Bad Roads,Economy,1,Jharkhand,female,35,1
DVMK,1,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,45,1
DVMK,2,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,male,70,0
DVMK,2,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,female,35,1
DVMK,2,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,female,45,1
DVMK,2,B,Female,Forward,INC,Bad Roads,Economy,1,Jharkhand,male,70,0
DVMK,2,B,Female,Forward,INC,Bad Roads,Economy,1,Jharkhand,female,35,0
DVMK,2,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,female,45,0
DVML,2,B,Female,SC,JMM,Bad Roads,Patronage,1,Jharkhand,male,48,0
DVML,2,A,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,48,0
DVML,1,B,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,48,0
DVML,1,A,Female,OBC,BJP,Bad Roads,Economy,1,Jharkhand,male,48,1
DVWY,1,A,Female,Forward,JMM,Good Roads,Patronage,0,Jharkhand,male,80,0
DVWY,2,B,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,80,0
DVWY,2,A,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,80,0
DVWY,1,B,Female,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,80,0
DVYT,1,A,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,19,0
DVYT,2,B,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,19,0
DVYT,2,A,Male,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,19,0
DVYT,1,B,Male,OBC,JMM,Good Roads,Patronage,1,Jharkhand,male,19,1
DWIB,2,A,Female,OBC,INC,Good Roads,Economy,1,Jharkhand,male,53,0
DWIB,2,B,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,53,0
DWIB,1,A,Male,SC,INC,Good Roads,Patronage,0,Jharkhand,male,53,1
DWIB,1,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,male,53,1
DWIX,2,B,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,male,62,0
DWIX,1,A,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,62,0
DWIX,1,B,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,male,62,0
DWIX,2,A,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,male,62,1
DWTK,2,A,Female,OBC,INC,Good Roads,Economy,0,Jharkhand,male,38,0
DWTK,1,A,Female,SC,INC,Bad Roads,Patronage,1,Jharkhand,male,38,1
DWTK,1,B,Female,OBC,BJP,Good Roads,Economy,0,Jharkhand,male,38,0
DWTK,2,B,Female,OBC,JMM,Good Roads,Economy,1,Jharkhand,male,38,0
DXAO,1,B,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,female,28,1
DXAO,2,B,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,28,0
DXAO,2,A,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,female,28,0
DXAO,1,A,Male,SC,INC,Good Roads,Economy,0,Jharkhand,female,28,1
DYRE,2,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,female,35,0
DYRE,1,B,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,female,35,0
DYRE,2,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,female,35,0
DYRE,1,A,Female,OBC,BJP,Good Roads,Patronage,1,Jharkhand,female,35,1
DYTN,2,B,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,male,35,0
DYTN,2,A,Male,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,35,0
DYTN,1,B,Male,OBC,INC,Good Roads,Economy,0,Jharkhand,male,35,1
DYTN,1,A,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,male,35,0
EADQ,2,B,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,female,48,0
EADQ,1,A,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,48,1
EADQ,2,A,Male,Forward,INC,Good Roads,Patronage,0,Jharkhand,female,48,0
EADQ,1,B,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,female,48,1
EAPM,1,A,Male,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,25,0
EAPM,2,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,25,0
EAPM,1,B,Female,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,25,1
EAPM,2,B,Female,Forward,INC,Good Roads,Economy,0,Jharkhand,male,25,0
EARU,2,A,Male,OBC,JMM,Good Roads,Economy,1,Jharkhand,male,21,0
EARU,1,B,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,21,0
EARU,1,A,Female,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,21,0
EARU,2,B,Male,Forward,BJP,Good Roads,Patronage,0,Jharkhand,male,21,0
EATW,1,B,Male,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,25,0
EATW,2,B,Female,SC,BJP,Good Roads,Economy,1,Jharkhand,male,25,1
EATW,2,A,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,25,0
EATW,1,A,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,25,0
EBAN,1,B,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,male,52,0
EBAN,2,A,Female,Forward,INC,Good Roads,Economy,1,Jharkhand,male,52,1
EBAN,1,A,Female,OBC,BJP,Good Roads,Patronage,0,Jharkhand,male,52,0
EBAN,2,B,Male,OBC,BJP,Good Roads,Patronage,0,Jharkhand,male,52,0
EBFF,2,A,Female,Forward,BJP,Good Roads,Economy,1,Jharkhand,female,45,1
EBFF,1,B,Male,Forward,BJP,Good Roads,Economy,1,Jharkhand,female,45,1
EBFF,1,A,Female,Forward,INC,Good Roads,Economy,0,Jharkhand,female,45,1
EBFF,2,B,Male,SC,INC,Good Roads,Economy,0,Jharkhand,female,45,0
EBJE,2,B,Male,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,50,1
EBJE,1,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,50,0
EBJE,2,A,Female,SC,JMM,Good Roads,Economy,0,Jharkhand,male,50,1
EBJE,1,B,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,male,50,1
EBSA,2,B,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,45,1
EBSA,2,A,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,45,0
EBSA,1,A,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,45,0
EBSA,1,B,Female,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,45,1
ECCL,1,B,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,33,0
ECCL,2,B,Male,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,33,0
ECCL,2,A,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,33,0
ECCL,1,A,Male,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,33,1
ECIO,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,34,1
ECIO,2,A,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,34,0
ECIO,1,B,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,34,0
ECIO,1,A,Male,Forward,JMM,Good Roads,Patronage,1,Jharkhand,male,34,0
ECKG,1,B,Female,Forward,BJP,Good Roads,Economy,0,Jharkhand,female,75,0
ECKG,2,B,Female,Forward,JMM,Bad Roads,Patronage,1,Jharkhand,female,75,0
ECKG,1,A,Male,OBC,INC,Bad Roads,Economy,1,Jharkhand,female,75,0
ECKG,2,A,Female,Forward,INC,Good Roads,Patronage,0,Jharkhand,female,75,0
EDBF,2,A,Female,OBC,BJP,Good Roads,Patronage,0,Jharkhand,female,30,0
EDBF,1,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,30,0
EDBF,2,B,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,30,0
EDBF,1,B,Female,OBC,INC,Good Roads,Patronage,1,Jharkhand,female,30,0
EDEN,1,A,Female,OBC,JMM,Good Roads,Patronage,0,Jharkhand,male,40,1
EDEN,2,A,Female,OBC,INC,Bad Roads,Economy,1,Jharkhand,male,40,1
EDEN,1,B,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,40,0
EDEN,2,B,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,40,0
EDVR,1,A,Female,OBC,INC,Bad Roads,Economy,1,Jharkhand,female,24,1
EDVR,2,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,female,24,0
EDVR,1,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,female,24,0
EDVR,2,A,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,24,0
EELU,2,B,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,50,1
EELU,1,A,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,male,50,1
EELU,2,A,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,50,0
EELU,1,B,Female,OBC,JMM,Good Roads,Economy,1,Jharkhand,male,50,1
EEMU,2,B,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,60,0
EEMU,2,A,Male,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,60,0
EEMU,1,B,Male,OBC,JMM,Good Roads,Patronage,1,Jharkhand,male,60,1
EEMU,1,A,Female,SC,INC,Bad Roads,Patronage,0,Jharkhand,male,60,0
EEYV,1,B,Female,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,53,0
EEYV,2,A,Female,OBC,INC,Good Roads,Economy,0,Jharkhand,male,53,0
EEYV,2,B,Female,Forward,JMM,Bad Roads,Economy,1,Jharkhand,male,53,0
EEYV,1,A,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,53,1
EFAO,1,A,Female,SC,INC,Good Roads,Economy,1,Jharkhand,male,26,0
EFAO,1,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,26,0
EFAO,2,A,Female,SC,INC,Good Roads,Economy,1,Jharkhand,male,26,0
EFAO,2,B,Female,OBC,INC,Bad Roads,Patronage,0,Jharkhand,male,26,1
EFPP,1,B,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,35,1
EFPP,2,B,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,male,35,0
EFPP,2,A,Male,SC,BJP,Bad Roads,Economy,0,Jharkhand,male,35,0
EFPP,1,A,Male,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,male,35,1
EFQY,2,B,Female,Forward,BJP,Good Roads,Economy,0,Jharkhand,male,55,0
EFQY,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,male,55,1
EFQY,2,A,Female,OBC,INC,Good Roads,Economy,1,Jharkhand,male,55,1
EFQY,1,A,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,55,1
EGJK,1,A,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,female,30,0
EGJK,1,B,Male,Forward,BJP,Bad Roads,Economy,0,Jharkhand,female,30,0
EGJK,2,A,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,30,1
EGJK,2,B,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,female,30,1
EHAV,2,B,Female,SC,INC,Good Roads,Patronage,1,Jharkhand,female,49,0
EHAV,1,A,Male,Forward,BJP,Good Roads,Patronage,0,Jharkhand,female,49,0
EHAV,1,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,49,0
EHAV,2,A,Female,OBC,BJP,Good Roads,Economy,0,Jharkhand,female,49,1
EHCD,1,B,Female,Forward,BJP,Bad Roads,Economy,0,Jharkhand,male,25,0
EHCD,2,A,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,25,1
EHCD,2,B,Female,OBC,BJP,Bad Roads,Economy,1,Jharkhand,male,25,1
EHCD,1,A,Male,SC,BJP,Bad Roads,Economy,1,Jharkhand,male,25,0
EHFN,2,A,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,female,23,0
EHFN,1,A,Male,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,23,0
EHFN,1,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,23,0
EHFN,2,B,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,23,1
EHHH,1,B,Male,OBC,INC,Bad Roads,Economy,1,Jharkhand,male,31,0
EHHH,2,B,Male,Forward,JMM,Good Roads,Patronage,0,Jharkhand,male,31,0
EHHH,1,A,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,31,0
EHHH,2,A,Female,Forward,JMM,Bad Roads,Economy,1,Jharkhand,male,31,0
EHSB,1,B,Female,OBC,JMM,Good Roads,Economy,0,Jharkhand,male,38,1
EHSB,1,A,Male,SC,INC,Bad Roads,Economy,1,Jharkhand,male,38,0
EHSB,2,B,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,male,38,0
EHSB,2,A,Male,OBC,INC,Good Roads,Economy,1,Jharkhand,male,38,1
EICT,1,B,Male,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,35,0
EICT,1,B,Male,SC,JMM,Bad Roads,Patronage,1,Jharkhand,male,18,1
EICT,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,35,1
EICT,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,18,0
EICT,1,A,Female,SC,INC,Bad Roads,Economy,1,Jharkhand,male,35,0
EICT,1,A,Female,SC,INC,Bad Roads,Economy,0,Jharkhand,male,18,1
EICT,2,A,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,35,1
EICT,2,A,Male,OBC,JMM,Bad Roads,Economy,0,Jharkhand,male,18,0
EIEK,1,B,Male,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,35,1
EIEK,2,A,Female,SC,BJP,Bad Roads,Economy,1,Jharkhand,female,35,0
EIEK,2,B,Female,SC,BJP,Bad Roads,Economy,0,Jharkhand,female,35,0
EIEK,1,A,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,35,0
EIJX,1,B,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,male,35,0
EIJX,1,A,Male,OBC,JMM,Bad Roads,Patronage,1,Jharkhand,male,35,1
EIJX,2,A,Female,Forward,JMM,Good Roads,Economy,1,Jharkhand,male,35,0
EIJX,2,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,35,0
EJHO,1,A,Female,Forward,JMM,Bad Roads,Economy,0,Jharkhand,female,19,0
EJHO,2,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,19,0
EJHO,1,B,Male,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,19,0
EJHO,2,A,Male,SC,BJP,Good Roads,Patronage,0,Jharkhand,female,19,0
EJIS,2,A,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,62,0
EJIS,1,B,Male,OBC,INC,Bad Roads,Patronage,0,Jharkhand,male,62,0
EJIS,1,A,Female,Forward,BJP,Good Roads,Economy,1,Jharkhand,male,62,1
EJIS,2,B,Male,SC,JMM,Good Roads,Economy,0,Jharkhand,male,62,0
EJKM,2,B,Male,Forward,BJP,Good Roads,Economy,0,Jharkhand,male,20,1
EJKM,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,20,1
EJKM,2,A,Male,Forward,BJP,Good Roads,Economy,1,Jharkhand,male,20,1
EJKM,1,A,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,20,0
EJXG,2,A,Male,OBC,JMM,Good Roads,Economy,1,Jharkhand,female,65,0
EJXG,2,B,Male,OBC,INC,Bad Roads,Patronage,0,Jharkhand,female,65,0
EJXG,1,B,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,female,65,1
EJXG,1,A,Male,SC,INC,Bad Roads,Economy,0,Jharkhand,female,65,1
EJYP,1,B,Male,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,female,28,0
EJYP,2,A,Male,Forward,INC,Bad Roads,Economy,0,Jharkhand,female,28,0
EJYP,2,B,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,28,0
EJYP,1,A,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,28,0
EKGO,1,B,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,female,45,0
EKGO,1,A,Male,Forward,BJP,Good Roads,Patronage,0,Jharkhand,female,45,0
EKGO,2,B,Male,SC,INC,Good Roads,Economy,0,Jharkhand,female,45,0
EKGO,2,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,45,0
EKTH,1,B,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,38,0
EKTH,1,A,Female,SC,INC,Good Roads,Patronage,0,Jharkhand,male,38,0
EKTH,2,B,Male,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,38,0
EKTH,2,A,Female,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,38,0
EKTX,2,A,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,45,0
EKTX,1,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,male,45,0
EKTX,2,B,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,45,1
EKTX,1,B,Male,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,45,1
ELIJ,2,A,Female,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,44,1
ELIJ,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,44,1
ELIJ,1,A,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,male,44,1
ELIJ,2,B,Male,OBC,BJP,Bad Roads,Patronage,1,Jharkhand,male,44,0
ELTA,1,A,Male,Forward,INC,Good Roads,Economy,0,Jharkhand,female,25,0
ELTA,2,B,Female,OBC,JMM,Good Roads,Patronage,0,Jharkhand,female,25,0
ELTA,1,B,Female,OBC,INC,Bad Roads,Patronage,1,Jharkhand,female,25,0
ELTA,2,A,Male,Forward,INC,Good Roads,Economy,1,Jharkhand,female,25,0
ELWW,2,B,Female,SC,BJP,Bad Roads,Economy,1,Jharkhand,male,55,1
ELWW,1,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,male,55,0
ELWW,1,A,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,55,0
ELWW,2,A,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,male,55,1
EMAC,2,B,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,female,28,0
EMAC,1,A,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,female,28,0
EMAC,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,28,1
EMAC,2,A,Female,SC,JMM,Good Roads,Patronage,1,Jharkhand,female,28,0
EMDW,1,B,Male,SC,INC,Good Roads,Economy,1,Jharkhand,male,38,1
EMDW,1,A,Female,OBC,INC,Good Roads,Patronage,0,Jharkhand,male,38,0
EMDW,2,A,Male,Forward,BJP,Bad Roads,Economy,1,Jharkhand,male,38,0
EMDW,2,B,Female,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,male,38,0
EMLJ,2,B,Male,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,38,0
EMLJ,1,A,Female,Forward,INC,Good Roads,Patronage,1,Jharkhand,male,38,1
EMLJ,2,A,Female,Forward,JMM,Good Roads,Economy,0,Jharkhand,male,38,1
EMLJ,1,B,Female,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,38,0
EMQQ,1,A,Female,OBC,INC,Bad Roads,Economy,1,Jharkhand,female,36,1
EMQQ,2,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,female,36,0
EMQQ,2,B,Female,SC,INC,Good Roads,Economy,0,Jharkhand,female,36,0
EMQQ,1,B,Female,OBC,BJP,Good Roads,Patronage,0,Jharkhand,female,36,1
EMYW,1,B,Male,SC,BJP,Good Roads,Patronage,0,Jharkhand,male,28,0
EMYW,2,B,Female,OBC,INC,Good Roads,Economy,0,Jharkhand,male,28,1
EMYW,2,A,Male,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,male,28,0
EMYW,1,A,Male,OBC,BJP,Good Roads,Economy,1,Jharkhand,male,28,1
ENBM,2,A,Female,Forward,INC,Good Roads,Patronage,0,Jharkhand,female,33,0
ENBM,1,B,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,female,33,0
ENBM,1,A,Female,OBC,INC,Good Roads,Patronage,0,Jharkhand,female,33,0
ENBM,2,B,Female,Forward,BJP,Bad Roads,Patronage,1,Jharkhand,female,33,0
ENKN,1,B,Female,OBC,INC,Bad Roads,Patronage,1,Jharkhand,male,40,0
ENKN,1,A,Male,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,40,1
ENKN,2,A,Male,Forward,JMM,Bad Roads,Economy,0,Jharkhand,male,40,0
ENKN,2,B,Male,Forward,INC,Good Roads,Economy,1,Jharkhand,male,40,0
ENQC,1,A,Male,Forward,INC,Good Roads,Patronage,1,Jharkhand,female,30,0
ENQC,2,B,Male,Forward,INC,Bad Roads,Economy,1,Jharkhand,female,30,0
ENQC,2,A,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,female,30,0
ENQC,1,B,Male,SC,BJP,Good Roads,Patronage,0,Jharkhand,female,30,1
EOCR,2,B,Male,SC,BJP,Good Roads,Economy,1,Bihar,male,65,0
EOCR,2,A,Male,SC,JMM,Bad Roads,Patronage,0,Bihar,male,65,0
EOCR,1,B,Female,Forward,INC,Good Roads,Economy,1,Bihar,male,65,0
EOCR,1,A,Female,OBC,JMM,Bad Roads,Economy,0,Bihar,male,65,1
EORW,2,A,Male,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,48,0
EORW,2,B,Female,OBC,BJP,Bad Roads,Economy,1,Jharkhand,male,48,1
EORW,1,A,Male,OBC,INC,Good Roads,Patronage,1,Jharkhand,male,48,1
EORW,1,B,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,48,1
EPGT,2,B,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,35,0
EPGT,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,male,35,1
EPGT,2,A,Male,Forward,BJP,Good Roads,Economy,0,Jharkhand,male,35,1
EPGT,1,A,Male,SC,BJP,Bad Roads,Patronage,1,Jharkhand,male,35,0
EPMT,2,B,Male,SC,JMM,Good Roads,Patronage,1,Jharkhand,female,65,0
EPMT,1,A,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,female,65,0
EPMT,1,B,Female,SC,JMM,Bad Roads,Economy,0,Jharkhand,female,65,0
EPMT,2,A,Female,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,65,0
EPOW,1,B,Female,SC,INC,Good Roads,Economy,1,Jharkhand,male,32,0
EPOW,2,A,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,male,32,1
EPOW,2,B,Male,OBC,BJP,Good Roads,Patronage,1,Jharkhand,male,32,0
EPOW,1,A,Female,OBC,INC,Bad Roads,Economy,0,Jharkhand,male,32,0
EPYK,1,A,Female,SC,JMM,Bad Roads,Patronage,1,Jharkhand,female,33,0
EPYK,2,A,Male,SC,INC,Good Roads,Patronage,0,Jharkhand,female,33,0
EPYK,1,B,Female,Forward,INC,Bad Roads,Economy,0,Jharkhand,female,33,1
EPYK,2,B,Male,SC,JMM,Good Roads,Economy,1,Jharkhand,female,33,0
EQAR,1,A,Male,Forward,BJP,Bad Roads,Patronage,0,Jharkhand,female,28,0
EQAR,2,A,Female,SC,BJP,Bad Roads,Patronage,1,Jharkhand,female,28,1
EQAR,1,B,Female,Forward,JMM,Good Roads,Patronage,1,Jharkhand,female,28,0
EQAR,2,B,Male,Forward,INC,Bad Roads,Patronage,0,Jharkhand,female,28,0
EQGY,2,B,Female,SC,INC,Bad Roads,Economy,0,Jharkhand,female,22,0
EQGY,2,A,Female,Forward,BJP,Good Roads,Patronage,1,Jharkhand,female,22,0
EQGY,1,B,Male,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,22,1
EQGY,1,A,Female,Forward,INC,Bad Roads,Patronage,1,Jharkhand,female,22,0
EQKB,1,B,Female,OBC,JMM,Bad Roads,Patronage,0,Jharkhand,female,50,1
EQKB,2,A,Female,Forward,JMM,Bad Roads,Patronage,0,Jharkhand,female,50,0
EQKB,2,B,Female,SC,BJP,Bad Roads,Patronage,0,Jharkhand,female,50,0
EQKB,1,A,Female,OBC,JMM,Good Roads,Economy,0,Jharkhand,female,50,1
EQNL,1,B,Male,SC,JMM,Bad Roads,Patronage,0,Jharkhand,male,40,0
EQNL,1,A,Female,SC,JMM,Good Roads,Patronage,1,Jharkhand,male,40,0
EQNL,2,A,Female,SC,BJP,Good Roads,Patronage,1,Jharkhand,male,40,0
EQNL,2,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,40,0
EQQG,2,A,Male,SC,JMM,Bad Roads,Economy,1,Jharkhand,male,25,0
EQQG,1,A,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,25,0
EQQG,1,B,Female,Forward,INC,Bad Roads,Economy,1,Jharkhand,male,25,1
EQQG,2,B,Male,SC,JMM,Bad Roads,Economy,0,Jharkhand,male,25,0
EQXV,1,A,Male,OBC,INC,Good Roads,Patronage,0,Jharkhand,female,45,0
EQXV,2,B,Female,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,female,45,0
EQXV,2,A,Male,SC,INC,Good Roads,Patronage,1,Jharkhand,female,45,1
EQXV,1,B,Male,Forward,JMM,Good Roads,Economy,1,Jharkhand,female,45,0
ERAK,2,A,Male,SC,INC,Good Roads,Economy,0,Jharkhand,male,65,0
ERAK,1,A,Female,OBC,INC,Good Roads,Economy,1,Jharkhand,male,65,1
ERAK,2,B,Female,OBC,JMM,Good Roads,Patronage,1,Jharkhand,male,65,1
ERAK,1,B,Female,SC,BJP,Good Roads,Economy,0,Jharkhand,male,65,0
ERCA,2,B,Female,OBC,BJP,Bad Roads,Patronage,0,Jharkhand,male,25,0
